geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Fzd5	404.6654023	-0.163822782	0.187010526	-0.876008349	0.381025495	0.999929011
Plekhm3	1359.397469	0.095335108	0.107421936	0.887482684	0.374819085	0.999929011
Akr1cl	0.466094022	-2.982026159	4.02475153	-0.740921803	0.458740855	0.999929011
Cryge	0	NA	NA	NA	NA	NA
Crygd	0.248850492	0.005541267	4.080438887	0.001358008	0.998916467	NA
Crygc	0	NA	NA	NA	NA	NA
Crygb	0	NA	NA	NA	NA	NA
Cryga	0	NA	NA	NA	NA	NA
D630023F18Rik	3.008000401	-3.730272221	3.193298232	-1.168156542	0.242743626	0.999929011
Idh1	4119.847055	-0.202806344	0.159197508	-1.27392914	0.20268853	0.999929011
Pikfyve	2184.942152	-0.068308438	0.120521825	-0.566772351	0.570868858	0.999929011
Pth2r	0.272698814	-2.579465317	4.034414203	-0.639365516	0.522585177	NA
Crygf	0	NA	NA	NA	NA	NA
Map2	281.3727211	0.197124114	0.233988593	0.842451811	0.399535102	0.999929011
Unc80	20.18266304	1.861936323	0.952248079	1.955305938	0.050546971	0.938500062
Rpe	1011.331917	-0.116698326	0.196464247	-0.593992685	0.552517006	0.999929011
Kansl1l	1019.168098	-0.221486374	0.133174346	-1.663130931	0.09628623	0.999929011
Acadl	4836.117342	0.151149068	0.109464401	1.380805697	0.167338711	0.999929011
Myl1	795.7524406	-1.479226671	1.240200522	-1.192731856	NA	NA
Lancl1	1841.045047	0.033250256	0.120999375	0.27479692	0.783472265	0.999929011
Cps1	6.131956906	1.210654866	2.793058945	0.433451241	0.664686981	0.999929011
Erbb4	125.756879	0.253831703	0.360815599	0.70349426	0.481747783	0.999929011
Ikzf2	337.3969186	-0.155008643	0.296294068	-0.523158103	0.600864235	0.999929011
Spag16	0	NA	NA	NA	NA	NA
Vwc2l	3.192106247	4.152958688	3.523953317	1.17849424	NA	NA
Bard1	51.73493635	0.181947982	0.683946962	0.266026449	0.790218839	0.999929011
Abca12	17.72331637	-0.069929159	1.594101982	-0.043867431	0.965010076	0.999929011
Atic	1989.644522	0.058491488	0.098396511	0.594446769	0.552213336	0.999929011
Fn1	26037.11419	-0.437689935	0.244914807	-1.787110955	0.073919557	0.98432104
Apol7d	9.936371903	0.335867331	1.905187857	0.176290926	0.860065391	0.999929011
Gm8883	0.846091674	0.00555595	4.080438887	0.001361606	0.998913596	0.999929011
4933417E11Rik	4.037634376	-0.094837256	3.408355442	-0.027824931	0.977801781	0.999929011
Mreg	33.24684288	-0.914317745	0.692792286	-1.319757398	0.186916029	0.999929011
Pecr	283.9361566	0.021828745	0.253987755	0.085944084	0.931510867	0.999929011
Tmem169	19.95005799	0.499840626	1.374537844	0.363642681	0.716124851	0.999929011
Xrcc5	843.6723777	-0.10584323	0.121289572	-0.872649058	0.382854392	0.999929011
4-Mar	1.138530007	-0.734216579	3.144903471	-0.233462358	0.815402396	0.999929011
Smarcal1	1102.435835	-0.021745396	0.126389937	-0.172050058	0.863398175	0.999929011
Ankar	0	NA	NA	NA	NA	NA
Rpl37a	10285.3595	-0.022648584	0.094134856	-0.240597213	0.809867311	0.999929011
Igfbp2	36.1821475	0.58702785	0.903938257	0.649411446	0.516072468	0.999929011
Igfbp5	53413.32694	-0.131627494	0.22920786	-0.574271295	0.565784231	0.999929011
Tnp1	0	NA	NA	NA	NA	NA
1700027A15Rik	2.089993192	0.005562863	4.080438887	0.0013633	NA	NA
Pinc	0	NA	NA	NA	NA	NA
D530049I02Rik	0	NA	NA	NA	NA	NA
6030407O03Rik	265.3981162	0.455167272	0.342048267	1.330710653	0.183284237	0.999929011
Tns1	40843.49561	-0.049144775	0.100352634	-0.489720824	0.624331464	0.999929011
Rufy4	81.50765457	-0.749033633	0.566168176	-1.322987876	0.18583941	0.999929011
Cxcr2	5.685606907	-1.673875984	3.096420739	-0.540584153	0.588794243	0.999929011
Cxcr1	0.379998762	0.005542395	4.080438887	0.001358284	0.998916246	0.999929011
Arpc2	10041.84627	-0.101690092	0.07789884	-1.305412154	0.191752542	0.999929011
Gpbar1	2.095285375	-1.751729266	3.950639034	-0.443404029	NA	NA
Aamp	6482.587274	0.085218759	0.081210592	1.049355232	0.294014655	0.999929011
Pnkd	2704.017964	0.147720329	0.112194427	1.316645865	0.187957357	0.999929011
Tmbim1	11173.49394	0.214394407	0.090414617	2.371236149	0.0177287	0.795157573
Catip	40.60451885	0.510460335	0.645613587	0.790659221	0.429142879	0.999929011
Slc11a1	656.402186	-0.138384026	0.325623924	-0.424981138	0.670850425	0.999929011
Ctdsp1	8403.54445	-0.050591289	0.084030986	-0.602055155	0.547137424	0.999929011
Mir26b	1.573264546	-1.079998061	3.939314637	-0.274158873	0.783962532	0.999929011
Vil1	47.99336422	0.646407711	0.70119782	0.921862123	0.356600498	0.999929011
Usp37	996.6420587	0.011973093	0.157407634	0.076064247	0.939367984	0.999929011
Rqcd1	999.4054073	0.08345217	0.149304143	0.558940751	0.576202157	0.999929011
Plcd4	48.55470751	0.375846951	0.914431542	0.411017045	0.681060036	0.999929011
Zfp142	1108.652313	0.126155357	0.131326219	0.960625821	0.336740341	0.999929011
Bcs1l	370.8229552	0.073129634	0.200439084	0.364847179	0.715225485	0.999929011
Rnf25	835.1664611	0.123764307	0.193142557	0.640792529	0.521657488	0.999929011
Stk36	92.11126168	0.36021124	0.525849163	0.685008679	0.493338445	0.999929011
Ttll4	473.6000122	0.037225357	0.187831957	0.198184364	0.84290082	0.999929011
Cyp27a1	2002.845161	-0.260913061	0.215015108	-1.21346385	0.224952527	0.999929011
Prkag3	71.8350435	-0.359094047	0.881542323	-0.407347483	0.683752793	0.999929011
Wnt6	2958.121286	-0.0973639	0.160118466	-0.608074145	0.543138299	0.999929011
Wnt10a	403.1957428	-0.360884195	0.441648808	-0.817129331	0.413854523	0.999929011
Cdk5r2	23.65187316	0.136489273	0.827455499	0.164950591	0.868982872	0.999929011
Fev	1.947493657	0.005562015	4.080438887	0.001363092	NA	NA
Cryba2	3.191383323	5.750328258	2.842296973	2.023127179	0.043060037	0.921825264
Mir375	0	NA	NA	NA	NA	NA
Ccdc108	0.233068864	2.339929296	4.041626158	0.578957381	0.562617931	NA
Ihh	3.189664062	-5.169302771	3.429280141	-1.507401716	0.131707719	0.999929011
Nhej1	118.2652367	0.394514546	0.39424725	1.000677991	0.316982511	0.999929011
Slc23a3	4.915963309	-1.960580094	2.598342156	-0.754550393	0.450518798	0.999929011
Cnppd1	4367.821251	0.140728116	0.136084159	1.034125631	0.301077436	0.999929011
Fam134a	4816.066465	0.151859261	0.074233263	2.0457037	0.040785532	0.916003861
Zfand2b	915.7809776	0.151363295	0.209176494	0.723615223	0.469301993	0.999929011
Abcb6	814.0114357	-0.021830905	0.184059785	-0.118607686	0.905586176	0.999929011
Atg9a	2214.588275	0.031023045	0.099988522	0.310266062	0.756358637	0.999929011
Ankzf1	759.636835	0.12302845	0.172810241	0.711928004	0.47650936	0.999929011
Glb1l	606.296067	0.173187384	0.217193453	0.797387682	0.425225911	0.999929011
Stk16	1537.547509	0.030251943	0.119146648	0.253905114	0.799568864	0.999929011
Tuba4a	268.4022223	-0.75274103	0.385574871	-1.952256454	0.050907765	0.939047056
A630095N17Rik	0	NA	NA	NA	NA	NA
Dnajb2	4909.120943	0.055980806	0.110075499	0.508567357	0.611055515	0.999929011
Ptprn	364.9561368	0.573304783	0.23831987	2.405610503	0.016145468	0.784075926
Resp18	18.16559328	2.120838456	1.019315829	2.080648996	0.037466046	0.907574485
Dnpep	2082.484973	-0.152567733	0.148198661	-1.029481187	0.303253616	0.999929011
Des	1424.054175	-0.326508143	0.348890553	-0.935846902	0.349352019	0.999929011
Gm15179	4.050518664	-2.719893364	2.388290903	-1.138845088	0.254767772	0.999929011
Speg	527.501032	-0.128765807	0.524919369	-0.245305878	0.806219601	0.999929011
Gmppa	1286.82883	0.152795432	0.118799317	1.286164238	0.198385749	0.999929011
Asic4	7.167573695	1.954796479	2.044158266	0.956284311	0.338928614	0.999929011
Chpf	2723.204972	0.142450459	0.10701919	1.331073982	0.183164669	0.999929011
Tmem198	72.99304663	-0.206230603	0.502009844	-0.410809878	0.681211949	0.999929011
Obsl1	710.4068057	-0.12298948	0.152496582	-0.806506465	0.419950882	0.999929011
Inha	115.2107922	-0.002506069	0.442825984	-0.005659264	0.995484585	0.999929011
Stk11ip	1357.340823	0.297764906	0.141401275	2.10581486	0.035220438	0.898907092
Slc4a3	1504.584087	0.02997309	0.17215524	0.174105013	0.861782933	0.999929011
Gm17751	0	NA	NA	NA	NA	NA
Mir6343	0	NA	NA	NA	NA	NA
Epha4	767.8368365	0.401481949	0.214995041	1.867400976	0.061845614	0.968682983
Mir6352	0.065770363	0.00552472	4.080438887	0.001353952	0.998919703	NA
Pax3	4.026075729	-0.446508338	3.484378721	-0.128145754	NA	NA
Sgpp2	407.779511	0.109543882	0.295183031	0.371104943	0.710559369	0.999929011
Farsb	1168.772259	0.026310435	0.120444352	0.218444736	0.827082612	0.999929011
Mogat1	63.98854301	-0.551314652	0.748504777	-0.736554621	0.46139324	0.999929011
Acsl3	2063.436279	0.166542791	0.152189582	1.094311374	0.273818439	0.999929011
Utp14b	264.7010905	-0.293611092	0.339741029	-0.864220293	0.387466886	0.999929011
Kcne4	532.6306117	0.061228726	0.281974344	0.217142896	0.828096985	0.999929011
Scg2	12.77070545	-0.143025253	0.847052448	-0.168850528	0.865914214	0.999929011
Ap1s3	9.783105685	-1.092773832	2.111397575	-0.51755948	0.604765659	0.999929011
Wdfy1	769.6315443	-0.263321156	0.205442444	-1.281727141	0.199938381	0.999929011
Mrpl44	611.2089942	0.130006499	0.148892066	0.873159348	0.382576229	0.999929011
Serpine2	8382.838439	-0.025628003	0.061507004	-0.416668049	0.676921228	0.999929011
Fam124b	12.48216232	-0.417759478	1.501713446	-0.278188545	0.780867628	0.999929011
Cul3	4939.560228	-0.10633851	0.081144483	-1.31048355	0.190032306	0.999929011
1700016L21Rik	0	NA	NA	NA	NA	NA
Dock10	4109.306164	0.179043146	0.10225461	1.750954263	0.079953789	0.996191478
Nyap2	7.217200564	1.132220406	1.808901193	0.625916114	0.531369964	0.999929011
Mir6344	0	NA	NA	NA	NA	NA
Irs1	4201.514316	-0.086825372	0.119828065	-0.724582944	0.468707926	0.999929011
Rhbdd1	1254.012491	0.06334562	0.125677407	0.504033477	0.614237852	0.999929011
Col4a4	766.1386667	-0.127510749	0.309574427	-0.411890445	0.680419724	0.999929011
Col4a3	554.1993542	-0.33777409	0.37530792	-0.899991906	0.368124558	0.999929011
Mff	3627.95396	-0.002183213	0.094252557	-0.023163431	0.981519909	0.999929011
Tm4sf20	0.534404695	-2.971512692	4.016373693	-0.739849655	0.459391225	0.999929011
Agfg1	1707.965735	0.07813875	0.109164432	0.71578946	0.474121362	0.999929011
Slc19a3	116.3077039	0.453246328	0.534662127	0.847724767	0.39659127	0.999929011
Ccl20	0	NA	NA	NA	NA	NA
Daw1	0	NA	NA	NA	NA	NA
Sphkap	1036.729306	0.226365803	0.173624153	1.30376908	0.192312328	0.999929011
Pid1	1257.248241	-0.256173831	0.175627294	-1.458621984	0.144669179	0.999929011
Mir6353	0.461106035	-2.135539251	4.048654663	-0.527468858	0.597868037	0.999929011
Dner	121.1219726	-0.123347385	0.41012095	-0.300758556	0.763598613	0.999929011
Mir5126	0	NA	NA	NA	NA	NA
Trip12	6767.941714	-0.084592493	0.071192093	-1.188228757	0.234743297	0.999929011
Fbxo36	185.1106726	-0.130424445	0.343040606	-0.380201186	0.703796079	0.999929011
Slc16a14	10.12593213	-0.445838468	1.861107351	-0.239555481	0.810674881	0.999929011
A530032D15Rik	30.35478013	-0.105140034	1.227166834	-0.08567705	0.931723146	0.999929011
Gm7609	14.79750851	-4.317119397	1.827449953	-2.36237353	0.018158336	0.795157573
C130026I21Rik	83.04932396	1.796464637	1.507732624	1.191500806	0.23345704	0.999929011
Sp110	325.9554843	0.423435434	0.246200182	1.719882703	0.085453765	0.999929011
Sp140	253.7475095	-0.022393168	0.338894088	-0.066077188	0.947316372	0.999929011
Sp100	892.2680059	-0.04666545	0.219888867	-0.212222888	0.831933152	0.999929011
A630001G21Rik	84.35111088	-0.521538593	0.705004389	-0.739766449	0.45944172	0.999929011
Mir8096	0	NA	NA	NA	NA	NA
9930111H07Rik	0.093227546	0.967275374	4.080438887	0.237051798	0.812616606	NA
Cab39	5567.662079	0.026712007	0.091687314	0.291338092	0.770792757	0.999929011
Itm2c	8224.85215	0.047269213	0.063863699	0.740157776	0.459204265	0.999929011
4933407L21Rik	0	NA	NA	NA	NA	NA
Gpr55	0.034437927	0.005522719	4.080438887	0.001353462	0.998920094	NA
Spata3	1.761851552	-3.928451915	4.0102493	-0.979602918	0.327282164	0.999929011
2810459M11Rik	10.22831722	-5.140323891	1.421005661	-3.617384528	0.000297595	0.138282488
Psmd1	4337.630932	-0.095839073	0.072947624	-1.313806648	0.18891128	0.999929011
Htr2b	33.22824989	-0.122051094	0.866257967	-0.140894628	0.887953186	0.999929011
Armc9	399.3503963	0.319781887	0.214514282	1.490725393	0.136033606	0.999929011
B3gnt7	8.346478828	7.208327515	2.050599278	3.515229714	0.000439374	0.160494289
Ncl	10955.17278	-0.123807802	0.055707003	-2.222481809	0.026250762	0.853868102
Snora75	0.449439969	3.287753308	4.019030077	0.818046455	0.413330661	0.999929011
Mir3535	1.820113785	-4.933905479	4.002368697	-1.232746369	0.217670406	0.999929011
Snord82	0	NA	NA	NA	NA	NA
C130036L24Rik	36.01652481	-0.776358584	0.857048386	-0.905851521	0.365014447	0.999929011
Nmur1	2.044900196	-1.376962828	3.58984461	-0.383571708	0.701295913	0.999929011
1700019O17Rik	3.790006992	1.317313318	4.077164281	0.323095472	NA	NA
Ptma	14908.56083	-0.040658954	0.073088206	-0.556299791	0.57800593	0.999929011
Pde6d	2397.485891	0.07520299	0.107153817	0.701822782	0.482789689	0.999929011
Cops7b	720.3383906	0.110736186	0.178143604	0.621611912	0.534197087	0.999929011
Nppc	18.4323532	-1.244129079	1.2041795	-1.033175767	0.301521651	0.999929011
Dis3l2	827.9745789	0.221507468	0.182349999	1.214737969	0.224466046	0.999929011
Alppl2	0.191636912	-0.47537763	4.080438887	-0.116501593	0.907255024	NA
Alpi	0.450165667	0.967301961	4.080438887	0.237058313	0.812611552	0.999929011
Akp3	0	NA	NA	NA	NA	NA
Ecel1	6.454771145	-0.620396308	2.221768415	-0.279235362	0.780064207	0.999929011
Prss56	0	NA	NA	NA	NA	NA
Chrnd	0	NA	NA	NA	NA	NA
Chrng	2.787125513	0.005570264	4.080438887	0.001365114	NA	NA
Eif4e2	2139.561514	0.006867436	0.085316303	0.080493832	0.935844502	0.999929011
Efhd1	7031.3586	0.10489078	0.135126669	0.776240403	0.437607054	0.999929011
Gigyf2	2489.727448	-0.009386724	0.110908557	-0.084634802	0.93255173	0.999929011
Kcnj13	569.7945943	0.029636149	0.355268474	0.083419022	0.933518364	0.999929011
3110079O15Rik	0	NA	NA	NA	NA	NA
Ngef	31.07576069	0.119411438	1.07078647	0.111517508	0.911205983	0.999929011
Neu2	3.651224924	-5.409297615	3.673587682	-1.4724836	0.140890333	0.999929011
Inpp5d	647.9009112	-0.333359001	0.192100447	-1.735336934	0.082681143	0.998232966
Atg16l1	1308.378257	0.033927778	0.159892533	0.212191135	0.831957922	0.999929011
Scarna6	3.347843871	-2.611313216	3.272705851	-0.797906483	0.424924761	0.999929011
Sag	14.08380803	0.459701469	1.785781018	0.257423203	0.796852093	0.999929011
Dgkd	3822.358478	-0.032183156	0.125823411	-0.255780351	0.798120447	0.999929011
Usp40	1422.676148	-0.110611646	0.150632166	-0.73431624	0.462756022	0.999929011
Ugt1a10	0.688758542	0.005549595	4.080438887	0.001360049	0.998914839	0.999929011
Ugt1a9	0	NA	NA	NA	NA	NA
Ugt1a7c	67.21754357	-0.508760013	0.816958361	-0.622749014	0.533449468	0.999929011
Ugt1a6b	41.04221436	0.379491687	1.254846515	0.3024208	0.762331301	0.999929011
Ugt1a6a	376.3092708	-0.083395278	0.224272305	-0.371848313	0.71000579	0.999929011
Ugt1a5	1.521772789	-3.846064655	4.011170769	-0.958838423	0.337640149	0.999929011
Ugt1a2	5.158558318	-3.315034763	3.439335862	-0.963858982	0.335116631	0.999929011
Dnajb3	118.6455183	0.34049025	0.439119299	0.775393499	0.438107175	0.999929011
Ugt1a1	1.697755847	-3.492850047	3.81953905	-0.914468998	0.360470461	0.999929011
Mroh2a	5.680784607	-5.669217723	2.715176127	-2.087974208	0.036800161	0.906103973
Hjurp	187.1590941	0.176554945	0.303526837	0.581678201	0.560783457	0.999929011
6430706D22Rik	0	NA	NA	NA	NA	NA
A730008H23Rik	0.049665525	0.00552472	4.080438887	0.001353952	0.998919703	NA
Trpm8	1.223931543	0.002105952	2.469293591	0.000852856	0.999319519	0.999929011
Spp2	2.121530449	-5.528390274	3.9997225	-1.382193458	0.166912308	0.999929011
Glrp1	0.751958543	2.699505252	4.031294092	0.66963739	0.503088973	0.999929011
Gm19589	0	NA	NA	NA	NA	NA
Arl4c	226.5245038	0.006170964	0.335178167	0.018410996	0.985310981	0.999929011
2410088K16Rik	0	NA	NA	NA	NA	NA
1700067G17Rik	0	NA	NA	NA	NA	NA
Sh3bp4	1037.282405	0.04939833	0.170415398	0.289870111	0.771915608	0.999929011
C030007H22Rik	0	NA	NA	NA	NA	NA
Agap1	4701.258379	0.032142186	0.107800127	0.298164636	0.765577511	0.999929011
4933400F21Rik	13.57234888	0.553554209	1.298953661	0.426153931	0.669995684	0.999929011
Gbx2	1.663378622	0.967336874	3.930050422	0.24613854	0.80557499	0.999929011
Asb18	5.298500738	-1.922915759	3.754940104	-0.512102911	NA	NA
Iqca	2.228655238	-3.555922593	3.975827563	-0.894385518	NA	NA
Ackr3	3341.375385	-0.459463309	0.304516098	-1.508830937	0.131341993	0.999929011
Cops8	2182.066914	-0.038089863	0.131572416	-0.289497324	0.772200827	0.999929011
Col6a3	8059.651845	-0.222640426	0.26864479	-0.828753932	0.407243661	0.999929011
Mlph	167.2881822	0.416162339	0.306902047	1.356010304	0.17509589	0.999929011
Prlh	0.487995614	0.005549369	4.080438887	0.001359993	0.998914883	0.999929011
Rab17	15.51638946	-1.269467746	1.211932243	-1.047474192	0.294880929	0.999929011
Lrrfip1	1313.088151	0.066535248	0.170890031	0.389345403	0.697020654	0.999929011
Rbm44	2.142276175	-5.039586381	3.999751086	-1.259975002	0.20767838	0.999929011
Ramp1	371.5337057	-0.205713565	0.312573809	-0.658127967	0.510455907	0.999929011
Ube2f	1202.236966	-0.076002313	0.108994946	-0.697301256	0.485614282	0.999929011
Scly	1074.922338	-0.038360218	0.165293671	-0.232073123	0.81648122	0.999929011
Espnl	7.765870729	0.935836215	1.636357174	0.571902167	0.567388256	0.999929011
Klhl30	177.4493872	-0.813345008	0.339359312	-2.396707498	0.016543124	0.784075926
Fam132b	24.59605519	0.299005106	1.040117509	0.287472428	0.773750611	0.999929011
Ilkap	2352.408693	0.082041686	0.140429478	0.584219829	0.559072422	0.999929011
1700020N18Rik	0	NA	NA	NA	NA	NA
Hes6	369.218621	-0.499142358	0.19168724	-2.6039415	0.009215849	0.686253126
Per2	1539.61247	-0.039078278	0.188873973	-0.206901338	0.836086912	0.999929011
Traf3ip1	421.3991461	-0.060213544	0.196403396	-0.306580973	0.759162338	0.999929011
Asb1	1393.689997	-0.081716906	0.113589763	-0.719403794	0.47189216	0.999929011
Twist2	199.0516639	-0.738162243	0.470058831	-1.570361397	0.116331058	0.999929011
Hdac4	781.1976317	-0.293659118	0.179927226	-1.632099402	0.102658548	0.999929011
Ndufa10	2179.552419	0.051947538	0.12478147	0.416308109	0.677184559	0.999929011
Mir6900	0.334289074	2.861061706	4.027418835	0.71039587	0.477458684	NA
Olfr1416	0	NA	NA	NA	NA	NA
Olfr1415	0	NA	NA	NA	NA	NA
Olfr1414	0	NA	NA	NA	NA	NA
Olfr1413	0	NA	NA	NA	NA	NA
Olfr1412	0	NA	NA	NA	NA	NA
Olfr1411	0	NA	NA	NA	NA	NA
Olfr1410	0	NA	NA	NA	NA	NA
Olfr12	0	NA	NA	NA	NA	NA
Myeov2	2161.874217	0.269692596	0.170480693	1.581953892	0.113660097	0.999929011
Otos	4.481564546	3.98942956	3.270118094	1.219964981	0.22247815	0.999929011
Gpc1	4361.346977	-0.073646741	0.213624319	-0.344748862	0.730283181	0.999929011
Mir149	0	NA	NA	NA	NA	NA
Ankmy1	17.25870188	2.179606293	1.326246447	1.643439874	0.100291956	0.999929011
Dusp28	432.5757641	-0.117092801	0.172906841	-0.677201667	0.49827801	0.999929011
Rnpepl1	4199.29257	0.053567658	0.08567876	0.625215146	0.531829862	0.999929011
9430060I03Rik	6.974736179	-1.981983867	2.137594809	-0.927202788	0.353821255	0.999929011
Capn10	786.1818685	0.082674509	0.144508578	0.572107966	0.567248833	0.999929011
Gpr35	33.43464558	-0.27914512	1.049742626	-0.265917677	0.790302611	0.999929011
Aqp12	0.624477542	-2.968854237	4.025027043	-0.737598581	0.460758418	0.999929011
Kif1a	29728.66564	0.180143559	0.113761181	1.583523992	0.113302083	0.999929011
Agxt	0	NA	NA	NA	NA	NA
2310007B03Rik	2.360232045	0.005564305	4.080438887	0.001363654	NA	NA
Sned1	1489.441171	0.041871769	0.154181244	0.271574985	0.785948836	0.999929011
Mir6901	0.098362	1.317279073	4.077164885	0.323087025	0.746629336	NA
Mterfd2	1563.676227	-0.088455425	0.13849834	-0.638674986	0.523034388	0.999929011
Pask	62.62284911	-0.90670525	0.519532069	-1.74523442	0.080944072	0.996191478
Ppp1r7	2455.034899	0.020886729	0.096082226	0.2173839	0.827909177	0.999929011
Mir6902	0	NA	NA	NA	NA	NA
Mir6345	0.798538278	0.00555527	4.080438887	0.001361439	0.998913729	0.999929011
Ano7	9.243707355	1.642907556	2.131376739	0.770819877	0.440813704	0.999929011
Hdlbp	9166.559477	-0.114084412	0.108066632	-1.055685824	0.291111776	0.999929011
2-Sep	12078.03772	0.022622936	0.078843436	0.286934931	0.774162144	0.999929011
Farp2	909.6005228	0.077568069	0.153079187	0.506718583	0.61235229	0.999929011
Stk25	4435.646706	0.148017136	0.099207554	1.491994622	0.135700555	0.999929011
